index,start_expression,end_expression,result,best_expr,total_time,class,condition
22,( && ( <= ( + ( min ( / ( - ( + ( min v0 101 ) v1 ) 227 ) 64 ) ( / ( - v2 29 ) 2 ) ) 1 ) ( / ( min ( / ( - ( + ( min v0 101 ) v1 ) 163 ) 32 ) ( - v2 8 ) ) 2 ) ) ( <= ( / ( - ( min ( + ( / ( - ( + ( min v0 101 ) v1 ) 163 ) 32 ) ( * ( / ( - ( - v2 ( / ( - ( + ( min v0 101 ) v1 ) 163 ) 32 ) ) 1 ) 8 ) 8 ) ) ( - v2 8 ) ) 21 ) 2 ) ( min ( / ( - v2 29 ) 2 ) ( + ( / ( - ( + ( min v0 101 ) v1 ) 227 ) 64 ) ( * ( / ( - ( / ( + v2 1 ) 2 ) ( / ( - ( + ( min v0 101 ) v1 ) 227 ) 64 ) ) 16 ) 16 ) ) ) ) ),1/0,false,(&& (<= (+ (min (* 8 (/ (- (/ (+ (min v0 101) (- v1 163)) -32) (- 1 v2)) 8)) (+ (- v2 8) (/ (+ (min v0 101) (- v1 163)) -32))) (+ (/ (+ (min v0 101) (- v1 163)) 32) -21)) (* 2 (+ (/ (+ (min v0 101) (+ v1 -227)) 64) (* 16 (/ (+ (/ (+ v2 1) 2) (/ (+ (min v0 101) (+ v1 -227)) -64)) 16))))) (<= (min (/ (+ (min v0 101) (- v1 163)) 64) (/ (+ v2 -27) 2)) (/ (/ (+ (min v0 101) (- v1 163)) 32) 2))),3.416307901,-1,0
23,( && ( <= ( + ( min ( / ( - ( + ( min v0 11 ) v1 ) 25 ) 8 ) ( / ( - v2 23 ) 4 ) ) 1 ) ( / ( min ( / ( - ( + ( min v0 11 ) v1 ) 17 ) 4 ) ( / ( - v2 13 ) 2 ) ) 2 ) ) ( <= ( / ( - ( min ( / ( - v2 13 ) 2 ) ( + ( / ( - ( + ( min v0 11 ) v1 ) 17 ) 4 ) ( * ( / ( - ( / ( min ( / ( + ( + v0 v1 ) 5 ) 2 ) v3 ) 2 ) ( / ( - ( + ( min v0 11 ) v1 ) 17 ) 4 ) ) 8 ) 8 ) ) ) 5 ) 2 ) ( min ( / ( - v2 23 ) 4 ) ( + ( / ( - ( + ( min v0 11 ) v1 ) 25 ) 8 ) ( * ( / ( - ( / ( + v2 5 ) 4 ) ( / ( - ( + ( min v0 11 ) v1 ) 25 ) 8 ) ) 8 ) 8 ) ) ) ) ),1/0,false,"(&& (<= (min (/ (+ (min v0 11) (+ v1 -17)) 8) (/ (- 19 v2) -4)) (/ (min (/ (+ v1 (+ v0 -17)) 4) (min (/ (- v2 13) 2) (/ (+ v1 -6) 4))) 2)) (<= (+ (min (- (+ (/ (+ (min v0 11) (+ v1 -17)) -4) (/ (/ (+ v0 (+ v1 5)) 2) 2)) (""%"" (+ (/ (+ (min v0 11) (+ v1 -17)) -4) (/ (/ (+ v0 (+ v1 5)) 2) 2)) 8)) (min (+ (/ (- v2 13) 2) (/ (+ (min v0 11) (+ v1 -17)) -4)) (- (/ (+ (- (- 17 v1) (min v0 11)) (* -4 (/ v3 -2))) 4) (""%"" (/ (+ (- (- 17 v1) (min v0 11)) (* -4 (/ v3 -2))) 4) 8)))) (/ (- -20 (- (- 17 v1) (min v0 11))) 4)) (+ (* -2 (/ (+ (min v0 11) (- v1 25)) -8)) (* -2 (max (* (/ (- (/ (+ v2 5) 4) (/ (+ (min v0 11) (- v1 25)) 8)) 8) -8) (- (/ (+ (min v0 11) (- v1 25)) 8) (/ (- v2 23) 4)))))))",3.429901348,-1,0
24,( && ( && ( <= ( + ( min ( / ( - ( + ( min v0 11 ) v1 ) 25 ) 8 ) ( / ( - v2 23 ) 4 ) ) 1 ) ( / ( min ( / ( - ( + ( min v0 11 ) v1 ) 17 ) 4 ) ( / ( - v2 13 ) 2 ) ) 2 ) ) ( <= ( / ( - ( min ( / ( - v2 13 ) 2 ) ( + ( / ( - ( + ( min v0 11 ) v1 ) 17 ) 4 ) ( * ( / ( - ( / ( min ( / ( + ( + v0 v1 ) 5 ) 2 ) v3 ) 2 ) ( / ( - ( + ( min v0 11 ) v1 ) 17 ) 4 ) ) 8 ) 8 ) ) ) 5 ) 2 ) ( min ( / ( - v2 23 ) 4 ) ( + ( / ( - ( + ( min v0 11 ) v1 ) 25 ) 8 ) ( * ( / ( - ( / ( + v2 5 ) 4 ) ( / ( - ( + ( min v0 11 ) v1 ) 25 ) 8 ) ) 8 ) 8 ) ) ) ) ) ( <= ( / ( + v4 1 ) 4 ) ( + ( * ( / ( - ( / ( + v4 5 ) 4 ) v5 ) 2 ) 2 ) v5 ) ) ),1/0,false,"(&& (&& (<= (min (/ (+ (min v0 11) (+ v1 -17)) 8) (/ (+ v2 -19) 4)) (/ (max (/ (+ (min v0 11) (+ v1 -17)) -4) (/ (+ v2 -13) -2)) -2)) (<= (- (+ (/ (+ (min v0 11) (+ v1 -17)) 4) -5) (- (* (/ (+ (min v0 11) (+ v1 -25)) 8) 2) (max (* -16 (/ (+ (/ (+ v2 5) 4) (/ (+ (min v0 11) (+ v1 -25)) -8)) 8)) (* (* (+ (/ (- v2 23) 4) (/ (+ (min v0 11) (+ v1 -25)) -8)) 2) -1)))) (max (- (+ (/ (+ (min v0 11) (+ v1 -17)) 4) (/ (max (/ (+ v0 (+ v1 5)) -2) (* v3 -1)) 2)) (""%"" (+ (/ (+ (min v0 11) (+ v1 -17)) 4) (/ (max (/ (+ v0 (+ v1 5)) -2) (* v3 -1)) 2)) -8)) (+ (/ (+ (min v0 11) (+ v1 -17)) 4) (/ (+ v2 -13) -2))))) (<= (/ (+ (/ (+ 1 v4) 4) (* v5 -1)) 2) (/ (+ (/ (+ 5 v4) 4) (* v5 -1)) 2)))",3.444378847,-1,0
25,( && ( <= ( + ( min ( / ( - ( + ( min v0 11 ) v1 ) 41 ) 16 ) ( / ( - v2 43 ) 8 ) ) 1 ) ( / ( min ( / ( - ( + ( min v0 11 ) v1 ) 25 ) 8 ) ( / ( - v2 23 ) 4 ) ) 2 ) ) ( <= ( / ( - ( min ( / ( - v2 23 ) 4 ) ( + ( / ( - ( + ( min v0 11 ) v1 ) 25 ) 8 ) ( * ( / ( - ( / ( + v2 5 ) 4 ) ( / ( - ( + ( min v0 11 ) v1 ) 25 ) 8 ) ) 8 ) 8 ) ) ) 5 ) 2 ) ( min ( / ( - v2 43 ) 8 ) ( + ( / ( - ( + ( min v0 11 ) v1 ) 41 ) 16 ) ( * ( / ( - ( / ( + v2 13 ) 8 ) ( / ( - ( + ( min v0 11 ) v1 ) 41 ) 16 ) ) 8 ) 8 ) ) ) ) ),1/0,false,"(&& (<= (min (/ (+ (min v0 11) (+ v1 -25)) 16) (/ (- v2 35) 8)) (/ (max (/ (+ (min v0 11) (+ v1 -25)) -8) (/ (+ v2 -23) -4)) -2)) (<= (min (/ (+ v2 -43) 4) (+ (- (+ (/ (+ v2 5) 4) (/ (+ (min v0 11) (+ v1 -25)) -8)) (""%"" (+ (/ (+ v2 5) 4) (/ (+ (min v0 11) (+ v1 -25)) -8)) -8)) (+ (/ (+ (min v0 11) (+ v1 -25)) 8) -5))) (+ (* (/ (+ (min v0 11) (- v1 41)) 16) 2) (min (* 16 (/ (+ (/ (+ v2 13) 8) (/ (+ (min v0 11) (- v1 41)) -16)) 8)) (* (+ (/ (+ v2 -43) 8) (/ (+ (min v0 11) (- v1 41)) -16)) 2)))))",3.239866122,-1,0
26,( <= ( / ( - ( min ( + ( / ( - ( + ( min v0 17 ) v1 ) 23 ) 4 ) ( * ( / ( - v2 1 ) 8 ) 8 ) ) ( - v3 8 ) ) 183 ) 2 ) ( + ( / v4 2 ) ( * ( / ( + ( - ( / ( + ( min ( + ( / ( - ( + ( min v0 17 ) v1 ) 23 ) 4 ) ( * ( / ( + v2 7 ) 8 ) 8 ) ) v3 ) 1 ) 2 ) ( / v4 2 ) ) 1 ) 98 ) 98 ) ) ),1/0,false,(<= (/ (- (* (/ v4 2) -2) (- (+ 183 (* 8 (/ (+ v2 -1) -8))) (min (/ (+ (min v0 17) (- v1 23)) 4) (+ (+ v3 -8) (* 8 (/ (+ v2 -1) -8)))))) 196) (/ (+ (/ (+ 1 (min v3 (+ (/ (+ (min v0 17) (- v1 23)) 4) (* 8 (/ (+ v2 7) 8))))) 2) (+ 1 (/ v4 -2))) 98)),3.281631106,-1,0
27,( && ( <= ( + ( min ( / ( - ( + ( min v0 17 ) v1 ) 31 ) 8 ) ( / ( - v2 13 ) 2 ) ) 1 ) ( / ( min ( / ( - ( + ( min v0 17 ) v1 ) 23 ) 4 ) ( - v2 8 ) ) 2 ) ) ( <= ( / ( - ( min ( + ( / ( - ( + ( min v0 17 ) v1 ) 23 ) 4 ) ( * ( / ( - ( - v2 ( / ( - ( + ( min v0 17 ) v1 ) 23 ) 4 ) ) 1 ) 8 ) 8 ) ) ( - v2 8 ) ) 5 ) 2 ) ( min ( / ( - v2 13 ) 2 ) ( + ( / ( - ( + ( min v0 17 ) v1 ) 31 ) 8 ) ( * ( / ( - ( / ( + v2 1 ) 2 ) ( / ( - ( + ( min v0 17 ) v1 ) 31 ) 8 ) ) 8 ) 8 ) ) ) ) ),1/0,false,(&& (<= (min (+ v2 -8) (+ (/ (+ (min v0 17) (+ v1 -23)) 4) (* 8 (/ (- (+ v2 -1) (/ (+ (min v0 17) (+ v1 -23)) 4)) 8)))) (+ 5 (+ (* (/ (+ (min v0 17) (+ v1 -31)) 8) 2) (* 16 (/ (+ (/ (+ v2 1) 2) (/ (+ (min v0 17) (+ v1 -31)) -8)) 8))))) (<= (min (/ (- (- 23 v1) (min v0 17)) -8) (/ (- v2 11) 2)) (/ (/ (+ (min v0 17) (+ v1 -23)) 4) 2))),3.305012881,-1,0
28,( && ( <= ( + ( min ( / ( - ( + ( min v0 17 ) v1 ) 47 ) 16 ) ( / ( - v2 23 ) 4 ) ) 1 ) ( / ( min ( / ( - ( + ( min v0 17 ) v1 ) 31 ) 8 ) ( / ( - v2 13 ) 2 ) ) 2 ) ) ( <= ( / ( - ( min ( / ( - v2 13 ) 2 ) ( + ( / ( - ( + ( min v0 17 ) v1 ) 31 ) 8 ) ( * ( / ( - ( / ( + v2 1 ) 2 ) ( / ( - ( + ( min v0 17 ) v1 ) 31 ) 8 ) ) 8 ) 8 ) ) ) 5 ) 2 ) ( min ( / ( - v2 23 ) 4 ) ( + ( / ( - ( + ( min v0 17 ) v1 ) 47 ) 16 ) ( * ( / ( - ( / ( + v2 5 ) 4 ) ( / ( - ( + ( min v0 17 ) v1 ) 47 ) 16 ) ) 8 ) 8 ) ) ) ) ),1/0,false,(&& (<= (min (/ (+ (min v0 17) (+ v1 -31)) 16) (/ (+ v2 -19) 4)) (min (/ (/ (+ (min v0 17) (+ v1 -31)) 8) 2) (/ (/ (+ v2 -13) 2) 2))) (<= (+ (min (* 8 (/ (- (/ (+ v2 1) 2) (/ (+ (min v0 17) (+ v1 -31)) 8)) 8)) (+ (/ (+ v2 -13) 2) (/ (+ (min v0 17) (+ v1 -31)) -8))) (+ (/ (+ (min v0 17) (+ v1 -31)) 8) -5)) (min (* (/ (+ v2 -23) 4) 2) (+ (* (/ (+ (min v0 17) (+ v1 -47)) 16) 2) (* 16 (/ (+ (/ (+ v2 5) 4) (/ (+ (min v0 17) (+ v1 -47)) -16)) 8)))))),3.263395877,-1,0
29,( <= ( / ( - ( min ( + ( / ( - ( + ( min v0 29 ) v1 ) 43 ) 8 ) ( * ( / ( - v2 1 ) 8 ) 8 ) ) ( - v3 8 ) ) 87 ) 2 ) ( + ( / v4 2 ) ( * ( / ( + ( - ( / ( + ( min ( + ( / ( - ( + ( min v0 29 ) v1 ) 43 ) 8 ) ( * ( / ( + v2 7 ) 8 ) 8 ) ) v3 ) 1 ) 2 ) ( / v4 2 ) ) 1 ) 50 ) 50 ) ) ),1/0,false,(<= (/ (+ (/ (+ (min (+ (/ (+ (min v0 29) (+ v1 -43)) 8) (* 8 (/ (+ v2 -1) 8))) (- v3 8)) -87) 2) (/ v4 -2)) 50) (/ (+ (/ (+ 1 (min v3 (+ (/ (+ (min v0 29) (+ v1 -43)) 8) (* 8 (/ (+ v2 7) 8))))) 2) (- 1 (/ v4 2))) 50)),3.35003782,-1,0
30,( && ( <= ( + ( min ( / ( - ( + ( min v0 29 ) v1 ) 59 ) 16 ) ( / ( - v2 13 ) 2 ) ) 1 ) ( / ( min ( / ( - ( + ( min v0 29 ) v1 ) 43 ) 8 ) ( - v2 8 ) ) 2 ) ) ( <= ( / ( - ( min ( + ( / ( - ( + ( min v0 29 ) v1 ) 43 ) 8 ) ( * ( / ( - ( - v2 ( / ( - ( + ( min v0 29 ) v1 ) 43 ) 8 ) ) 1 ) 8 ) 8 ) ) ( - v2 8 ) ) 5 ) 2 ) ( min ( / ( - v2 13 ) 2 ) ( + ( / ( - ( + ( min v0 29 ) v1 ) 59 ) 16 ) ( * ( / ( - ( / ( + v2 1 ) 2 ) ( / ( - ( + ( min v0 29 ) v1 ) 59 ) 16 ) ) 8 ) 8 ) ) ) ) ),1/0,false,(&& (<= (min (+ v2 -8) (+ (/ (+ (min v0 29) (+ v1 -43)) 8) (* 8 (/ (- (+ v2 -1) (/ (+ (min v0 29) (+ v1 -43)) 8)) 8)))) (+ 5 (+ (* (/ (+ (min v0 29) (+ v1 -59)) 16) 2) (* 16 (/ (+ (/ (+ v2 1) 2) (/ (+ (min v0 29) (+ v1 -59)) -16)) 8))))) (<= (min (/ (- (- 43 v1) (min v0 29)) -16) (/ (- v2 11) 2)) (/ (/ (+ (min v0 29) (+ v1 -43)) 8) 2))),3.300396134,-1,0
31,( && ( <= ( + ( min ( / ( - ( + ( min v0 29 ) v1 ) 91 ) 32 ) ( / ( - v2 23 ) 4 ) ) 1 ) ( / ( min ( / ( - ( + ( min v0 29 ) v1 ) 59 ) 16 ) ( / ( - v2 13 ) 2 ) ) 2 ) ) ( <= ( / ( - ( min ( / ( - v2 13 ) 2 ) ( + ( / ( - ( + ( min v0 29 ) v1 ) 59 ) 16 ) ( * ( / ( - ( / ( + v2 1 ) 2 ) ( / ( - ( + ( min v0 29 ) v1 ) 59 ) 16 ) ) 8 ) 8 ) ) ) 5 ) 2 ) ( min ( / ( - v2 23 ) 4 ) ( + ( / ( - ( + ( min v0 29 ) v1 ) 91 ) 32 ) ( * ( / ( - ( / ( + v2 5 ) 4 ) ( / ( - ( + ( min v0 29 ) v1 ) 91 ) 32 ) ) 8 ) 8 ) ) ) ) ),1/0,false,(&& (<= (min (/ (+ (min v0 29) (+ v1 -59)) 32) (/ (+ v2 -19) 4)) (/ (max (/ (+ (min v0 29) (+ v1 -59)) -16) (/ (- v2 13) -2)) -2)) (<= (+ (min (* 8 (/ (+ (/ (+ v2 1) 2) (/ (+ (min v0 29) (+ v1 -59)) -16)) 8)) (- (/ (- v2 13) 2) (/ (+ (min v0 29) (+ v1 -59)) 16))) (+ (/ (+ (min v0 29) (+ v1 -59)) 16) -5)) (min (+ (* (/ (+ (min v0 29) (- v1 91)) 32) 2) (* 16 (/ (+ (/ (+ v2 5) 4) (/ (+ (min v0 29) (- v1 91)) -32)) 8))) (* (/ (+ v2 -23) 4) 2)))),3.242964163,-1,0
32,( && ( <= ( min ( + ( min ( * v0 4 ) 3 ) v1 ) v2 ) ( + ( * v0 4 ) v1 ) ) ( <= ( + ( min ( * v0 4 ) 3 ) v1 ) ( + ( * ( / ( + ( - ( + ( min ( * v0 4 ) 3 ) v1 ) v2 ) 3 ) 4 ) 4 ) v2 ) ) ),1/0,true,1,0.246530061,0,0
33,( && ( <= ( + ( min ( / ( - ( + ( min v0 53 ) v1 ) 115 ) 32 ) ( / ( - v2 13 ) 2 ) ) 1 ) ( / ( min ( / ( - ( + ( min v0 53 ) v1 ) 83 ) 16 ) ( - v2 8 ) ) 2 ) ) ( <= ( / ( - ( min ( + ( / ( - ( + ( min v0 53 ) v1 ) 83 ) 16 ) ( * ( / ( - ( - v2 ( / ( - ( + ( min v0 53 ) v1 ) 83 ) 16 ) ) 1 ) 8 ) 8 ) ) ( - v2 8 ) ) 5 ) 2 ) ( min ( / ( - v2 13 ) 2 ) ( + ( / ( - ( + ( min v0 53 ) v1 ) 115 ) 32 ) ( * ( / ( - ( / ( + v2 1 ) 2 ) ( / ( - ( + ( min v0 53 ) v1 ) 115 ) 32 ) ) 8 ) 8 ) ) ) ) ),1/0,false,(&& (<= (+ (min (* 8 (/ (+ (/ (+ (min v0 53) (+ v1 -83)) -16) (+ v2 -1)) 8)) (+ (- v2 8) (/ (+ (min v0 53) (+ v1 -83)) -16))) (+ (/ (+ (min v0 53) (+ v1 -83)) 16) -5)) (* 2 (+ (/ (+ (min v0 53) (+ v1 -115)) 32) (* 8 (/ (+ (/ (+ v2 1) 2) (/ (+ (min v0 53) (+ v1 -115)) -32)) 8))))) (<= (min (/ (+ (min v0 53) (+ v1 -83)) 32) (/ (- v2 11) 2)) (/ (/ (+ (min v0 53) (+ v1 -83)) 16) 2))),3.341675612,-1,0
34,( && ( <= ( + ( min ( / ( - ( + ( min v0 53 ) v1 ) 179 ) 64 ) ( / ( - v2 55 ) 4 ) ) 1 ) ( / ( min ( / ( - ( + ( min v0 53 ) v1 ) 115 ) 32 ) ( / ( - v2 13 ) 2 ) ) 2 ) ) ( <= ( / ( - ( min ( / ( - v2 13 ) 2 ) ( + ( / ( - ( + ( min v0 53 ) v1 ) 115 ) 32 ) ( * ( / ( - ( / ( + v2 1 ) 2 ) ( / ( - ( + ( min v0 53 ) v1 ) 115 ) 32 ) ) 8 ) 8 ) ) ) 21 ) 2 ) ( min ( / ( - v2 55 ) 4 ) ( + ( / ( - ( + ( min v0 53 ) v1 ) 179 ) 64 ) ( * ( / ( - ( / ( + v2 5 ) 4 ) ( / ( - ( + ( min v0 53 ) v1 ) 179 ) 64 ) ) 16 ) 16 ) ) ) ) ),1/0,false,"(&& (<= (min (/ (+ (min v0 53) (+ v1 -115)) 64) (/ (+ v2 -51) 4)) (/ (min (/ (+ (min v0 53) (+ v1 -115)) 32) (/ (+ v2 -13) 2)) 2)) (<= (min (/ (+ v2 -55) 2) (+ (- (- (/ (+ v2 1) 2) (/ (+ (min v0 53) (+ v1 -115)) 32)) (""%"" (- (/ (+ v2 1) 2) (/ (+ (min v0 53) (+ v1 -115)) 32)) 8)) (+ (/ (+ (min v0 53) (+ v1 -115)) 32) -21))) (+ (* (/ (+ (min v0 53) (- v1 179)) 64) 2) (min (* 32 (/ (+ (/ (+ v2 5) 4) (/ (+ (min v0 53) (- v1 179)) -64)) 16)) (* (+ (/ (+ v2 -55) 4) (/ (+ (min v0 53) (- v1 179)) -64)) 2)))))",3.216851322,-1,0
35,( <= ( - ( min ( + ( / ( - ( + ( min v0 53 ) v1 ) 83 ) 16 ) ( * ( / ( - v2 1 ) 8 ) 8 ) ) ( - v3 8 ) ) 42 ) ( + ( * ( / ( - ( - ( min ( + ( / ( - ( + ( min v0 53 ) v1 ) 83 ) 16 ) ( * ( / ( + v2 7 ) 8 ) 8 ) ) v3 ) v4 ) 1 ) 50 ) 50 ) v4 ) ),1/0,false,"(<= (min (- (+ (/ (+ (min v0 53) (+ v1 -83)) 16) (+ (* 8 (/ (- v2 1) 8)) -42)) v4) (- (+ v3 -50) v4)) (* 50 (/ (+ (min v3 (+ (/ (+ (min v0 53) (+ v1 -83)) 16) (- (+ v2 7) (""%"" (+ v2 7) -8)))) (- -1 v4)) 50)))",3.295732936,-1,0
36,( <= ( + ( min ( min ( - v0 ( * v1 117 ) ) v2 ) 116 ) ( * ( min ( / ( - v0 v2 ) 117 ) v1 ) 117 ) ) v3 ),1/0,false,(<= (* 117 (min (/ (- v0 v2) 117) v1)) (+ (max (- v0 v2) (max (* 117 v1) (+ v0 -116))) (- v3 v0))),3.198630571,-1,0
37,( <= ( + ( min ( min ( - v0 ( * v1 161 ) ) v2 ) 160 ) ( * ( min ( / ( - v0 v2 ) 161 ) v1 ) 161 ) ) v3 ),1/0,false,(<= (* 161 (min (/ (- v0 v2) 161) v1)) (+ (max (- v0 v2) (max (* 161 v1) (+ v0 -160))) (- v3 v0))),3.189555406,-1,0
38,( && ( <= ( - ( / ( min ( + v0 10 ) v1 ) 2 ) 5 ) ( / v0 2 ) ) ( <= ( - ( / v1 2 ) 5 ) ( + ( / v0 2 ) ( * ( / ( + ( - ( / v1 2 ) ( / v0 2 ) ) 2 ) 8 ) 8 ) ) ) ),1/0,false,(&& (<= (/ (- (- (/ v1 2) 5) (/ v0 2)) 8) (/ (+ 2 (- (/ v1 2) (/ v0 2))) 8)) 1),3.245172331,-1,0
39,( <= ( / ( - ( min ( + v0 11 ) v1 ) 13 ) 2 ) ( / ( - v1 13 ) 2 ) ),1/0,true,1,0.003286313,0,0
40,( && ( <= ( / ( min ( - v0 11 ) v1 ) 2 ) ( / ( min ( - v0 8 ) v1 ) 2 ) ) ( <= ( / ( - ( min ( + ( * ( / ( - ( - v0 v1 ) 1 ) 8 ) 8 ) v1 ) ( - v0 8 ) ) 5 ) 2 ) ( min ( / ( - v0 13 ) 2 ) ( - ( + ( / v1 2 ) ( * ( / ( + ( - ( / ( + v0 1 ) 2 ) ( / v1 2 ) ) 1 ) 8 ) 8 ) ) 1 ) ) ) ),1/0,false,(<= (- (+ v1 -5) (max (* 8 (/ (- (+ v1 1) v0) 8)) (- (+ v1 -5) (+ -5 (+ (- v0 8) (- v1 v1)))))) (+ (* (/ (+ (/ (+ v0 1) 2) (/ (+ v1 -2) -2)) 8) 16) (+ -2 (* 2 (/ v1 2))))),3.240108595,-1,0
41,( <= ( + ( / ( + ( + ( min v0 11 ) v1 ) 367 ) 4 ) ( * ( / v2 97 ) 97 ) ) ( + ( / ( + ( + ( min v0 11 ) v1 ) 755 ) 4 ) ( * ( / ( - ( + ( / ( + ( + ( min v0 11 ) v1 ) 367 ) 4 ) ( * ( / v2 97 ) 97 ) ) ( / ( - ( + ( min v0 11 ) v1 ) 17 ) 4 ) ) 194 ) 194 ) ) ),1/0,false,"(<= (/ (+ (/ (+ (min v0 11) (+ v1 755)) 4) (- (* 97 (/ v2 -97)) (/ (+ (min v0 11) (+ v1 367)) 4))) -194) (/ (+ (+ (/ (+ (min v0 11) (+ v1 367)) 4) (- v2 (""%"" v2 -97))) (/ (+ (min v0 11) (+ v1 -17)) -4)) 194))",3.294384582,-1,0
42,( <= ( - ( min ( / ( - v0 13 ) 2 ) ( + ( / ( - ( + ( min v1 11 ) v2 ) 17 ) 4 ) ( * ( / v3 8 ) 8 ) ) ) 186 ) ( + ( * ( / ( - ( - ( min ( / ( + v0 3 ) 2 ) ( + ( / ( + ( + ( min v1 11 ) v2 ) 15 ) 4 ) ( * ( / v3 8 ) 8 ) ) ) v4 ) 1 ) 194 ) 194 ) v4 ) ),1/0,false,(<= (/ (+ (min (/ (- (min v1 11) (- 17 v2)) 4) (+ (/ (+ -13 v0) 2) (* (/ v3 8) -8))) (+ (* -1 v4) (+ (* 8 (/ v3 8)) -186))) 194) (/ (+ (min (/ (+ (min v1 11) (+ v2 15)) 4) (+ (/ (+ 3 v0) 2) (* (/ v3 8) -8))) (+ (* 8 (/ v3 8)) (- -1 v4))) 194)),3.518717896,-1,0
43,( <= ( / ( - ( min ( / ( - v0 13 ) 2 ) ( + ( / ( - ( + ( min v1 17 ) v2 ) 31 ) 8 ) ( * ( / v3 8 ) 8 ) ) ) 87 ) 2 ) ( + ( / v4 2 ) ( * ( / ( + ( - ( / ( + ( min ( / ( + v0 3 ) 2 ) ( + ( / ( + ( + ( min v1 17 ) v2 ) 33 ) 8 ) ( * ( / v3 8 ) 8 ) ) ) 1 ) 2 ) ( / v4 2 ) ) 1 ) 50 ) 50 ) ) ),1/0,false,"(<= (/ (/ (- (* 2 (/ v4 -2)) (- (+ 87 (* 8 (/ v3 -8))) (min (/ (+ (min v1 17) (+ v2 -31)) 8) (+ (/ (+ -13 v0) 2) (* 8 (/ v3 -8)))))) 2) 50) (/ (+ (/ (+ (min (+ (/ (+ 3 v0) 2) (* 8 (/ v3 -8))) (/ (- (min v1 17) (- -33 v2)) 8)) (+ (- v3 (""%"" v3 -8)) 1)) 2) (+ 1 (/ v4 -2))) 50))",3.334378234,-1,0
44,( <= ( - ( min ( / ( - v0 13 ) 2 ) ( + ( / ( - ( + ( min v1 17 ) v2 ) 31 ) 8 ) ( * ( / v3 8 ) 8 ) ) ) 90 ) ( + ( * ( / ( - ( - ( min ( / ( + v0 3 ) 2 ) ( + ( / ( + ( + ( min v1 17 ) v2 ) 33 ) 8 ) ( * ( / v3 8 ) 8 ) ) ) v4 ) 1 ) 98 ) 98 ) v4 ) ),1/0,false,"(<= (/ (+ (min (/ (+ (min v1 17) (+ v2 -31)) 8) (+ (/ (+ -13 v0) 2) (* 8 (/ v3 -8)))) (+ (* -1 v4) (+ (- v3 (""%"" v3 -8)) -90))) 98) (/ (+ (min (/ (+ (min v1 17) (+ v2 33)) 8) (+ (/ (+ 3 v0) 2) (* 8 (/ v3 -8)))) (+ (- v3 (""%"" v3 -8)) (- -1 v4))) 98))",3.7098113440000002,-1,0
45,( <= ( / ( - ( min ( / ( - v0 13 ) 2 ) ( + ( / ( - ( + ( min v1 29 ) v2 ) 59 ) 16 ) ( * ( / v3 8 ) 8 ) ) ) 39 ) 2 ) ( + ( / v4 2 ) ( * ( / ( + ( - ( / ( + ( min ( / ( + v0 3 ) 2 ) ( + ( / ( + ( + ( min v1 29 ) v2 ) 69 ) 16 ) ( * ( / v3 8 ) 8 ) ) ) 1 ) 2 ) ( / v4 2 ) ) 1 ) 26 ) 26 ) ) ),1/0,false,"(<= (/ (+ (+ (min (/ (+ (min v1 29) (- v2 59)) 16) (+ (/ (+ -13 v0) 2) (* 8 (/ v3 -8)))) (- -39 (* 8 (/ v3 -8)))) (* (/ v4 2) -2)) 52) (/ (+ (/ (+ (min (/ (- (min v1 29) (- -69 v2)) 16) (+ (/ (+ 3 v0) 2) (* 8 (/ v3 -8)))) (+ (- v3 (""%"" v3 -8)) 1)) 2) (- 1 (/ v4 2))) 26))",3.242381027,-1,0
46,( <= ( / ( - ( min ( / ( - v0 13 ) 2 ) ( + ( / ( - ( + ( min v1 53 ) v2 ) 115 ) 32 ) ( * ( / v3 8 ) 8 ) ) ) 15 ) 2 ) ( + ( / v4 2 ) ( * ( / ( + ( - ( / ( + ( min ( / ( + v0 3 ) 2 ) ( + ( / ( + ( + ( min v1 53 ) v2 ) 141 ) 32 ) ( * ( / v3 8 ) 8 ) ) ) 1 ) 2 ) ( / v4 2 ) ) 1 ) 14 ) 14 ) ) ),1/0,false,(<= (/ (- (/ v4 -2) (/ (- (+ 15 (* 8 (/ v3 -8))) (min (/ (+ (min v1 53) (- v2 115)) 32) (+ (/ (+ -13 v0) 2) (* 8 (/ v3 -8))))) 2)) 14) (/ (+ (/ (min (/ (+ v0 5) 2) (+ (/ (- (min v1 53) (- -141 v2)) 32) (+ (* 8 (/ v3 8)) 1))) 2) (- 1 (/ v4 2))) 14)),3.331057599,-1,0
